timestamp,Open,High,Low,Close,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-06-12T14:00:00-04:00,110.90625,110.90625,110.90625,110.90625,4,71.99546783983064,57.58853623134495,NaN,NaN,NaN,NaN
2024-06-12T23:15:00-04:00,110.734375,110.734375,110.734375,110.734375,1,65.5682418312177,59.196512749903306,NaN,NaN,NaN,NaN
2024-06-13T10:00:00-04:00,110.875,110.875,110.875,110.875,1,68.07913144969828,61.17410369114459,NaN,NaN,NaN,NaN
2024-06-13T11:30:00-04:00,111.03125,111.03125,111.03125,111.03125,5,70.64097293913107,63.28792533181543,NaN,NaN,NaN,NaN
2024-06-13T12:00:00-04:00,111.21875,111.21875,111.21875,111.21875,5,73.39982249964159,65.19371119147404,NaN,NaN,NaN,NaN
2024-06-13T20:15:00-04:00,111.109375,111.109375,111.109375,111.109375,1,69.30840550385453,66.56137598816927,NaN,NaN,NaN,NaN
2024-06-13T21:00:00-04:00,111.0625,111.0625,111.0625,111.0625,1,67.57004111583518,67.92532403214227,NaN,NaN,NaN,NaN
2024-06-13T22:30:00-04:00,110.984375,110.984375,110.984375,110.984375,1,64.6591989221854,69.20233168745487,NaN,NaN,NaN,NaN
2024-06-14T10:30:00-04:00,111.25,111.25,111.203125,111.203125,10,68.72217063839341,70.00722323810446,NaN,NaN,NaN,NaN
2024-06-14T10:45:00-04:00,111.375,111.40625,111.375,111.40625,8,71.94726628354607,70.7462963372568,NaN,NaN,NaN,NaN
2024-06-14T11:15:00-04:00,111.40625,111.40625,111.40625,111.40625,3,71.94726628354607,70.60548579822263,NaN,NaN,NaN,NaN
2024-06-14T12:30:00-04:00,111.234375,111.234375,111.234375,111.234375,1,65.336102501016,69.89744036971985,NaN,NaN,NaN,NaN
2024-06-14T12:45:00-04:00,111.234375,111.25,111.234375,111.234375,4,65.336102501016,69.12265651616713,NaN,NaN,NaN,NaN
2024-06-14T13:30:00-04:00,111.375,111.375,111.375,111.375,5,68.11615795682418,68.759024876124,NaN,NaN,NaN,NaN
2024-06-16T19:30:00-04:00,111.078125,111.078125,111.078125,111.078125,1,57.61151822247666,67.73159990345586,NaN,NaN,NaN,NaN
2024-06-16T22:15:00-04:00,111.234375,111.234375,111.078125,111.078125,2,57.61151822247667,67.1632625028315,NaN,NaN,NaN,NaN
2024-06-17T09:30:00-04:00,110.875,110.875,110.875,110.875,1,51.33004153433656,65.96689893744852,NaN,NaN,NaN,NaN
2024-06-17T10:00:00-04:00,110.90625,110.90625,110.90625,110.90625,1,52.19363526216167,64.64923196052213,NaN,NaN,NaN,NaN
2024-06-17T11:30:00-04:00,110.796875,110.796875,110.796875,110.796875,1,48.921713632965684,62.90079561290242,NaN,NaN,NaN,NaN
2024-06-17T20:45:00-04:00,111.078125,111.078125,111.078125,111.078125,1,56.47718363556398,61.98427976516738,NaN,NaN,NaN,NaN
2024-06-18T03:00:00-04:00,110.90625,110.90625,110.90625,110.90625,1,51.466944907798194,60.83405860745045,NaN,NaN,NaN,NaN
2024-06-18T03:15:00-04:00,110.84375,110.84375,110.84375,110.84375,10,49.73898256019955,59.768328867308604,NaN,NaN,NaN,NaN
2024-06-18T04:45:00-04:00,110.796875,110.796875,110.796875,110.796875,1,48.42578960758219,58.31858736510781,NaN,NaN,NaN,NaN
2024-06-18T08:30:00-04:00,111.09375,111.09375,111.09375,111.09375,2,56.29574694156181,57.20062169782322,NaN,NaN,NaN,NaN
2024-06-18T10:00:00-04:00,111.015625,111.015625,111.015625,111.015625,1,53.96212798144464,55.915968961958825,NaN,NaN,NaN,NaN
2024-06-18T10:15:00-04:00,111.03125,111.03125,111.03125,111.03125,2,54.36953074709887,55.13264240810761,NaN,NaN,NaN,NaN
2024-06-19T02:15:00-04:00,111.25,111.25,111.25,111.25,1,59.74090549697494,54.73298547924753,NaN,NaN,NaN,NaN
2024-06-19T06:45:00-04:00,111.125,111.125,111.125,111.125,1,55.70560354960441,53.846517307303266,NaN,NaN,NaN,NaN
2024-06-21T09:45:00-04:00,111.125,111.125,111.03125,111.03125,2,52.82370277703233,53.504530489771525,NaN,NaN,NaN,NaN
2024-06-21T10:00:00-04:00,110.984375,110.984375,110.984375,110.984375,2,51.392072228960565,53.060284347377525,NaN,NaN,NaN,NaN
2024-06-21T12:45:00-04:00,110.953125,110.953125,110.953125,110.953125,1,50.41117754107072,52.99465120500139,NaN,NaN,NaN,NaN
2024-06-21T15:00:00-04:00,111,111,111,111,8,51.8943719655891,52.97327525524621,NaN,NaN,NaN,NaN
2024-06-24T07:00:00-04:00,110.90625,110.90625,110.90625,110.90625,1,48.75360508398079,52.96126750174729,NaN,NaN,NaN,NaN
2024-06-24T10:30:00-04:00,110.953125,110.953125,110.953125,110.953125,1,50.3709624223327,52.52510884365933,NaN,NaN,NaN,NaN
2024-06-24T10:45:00-04:00,110.953125,110.953125,110.953125,110.953125,1,50.370962422332695,52.4468243804118,NaN,NaN,NaN,NaN
2024-06-24T19:15:00-04:00,111.09375,111.09375,111.09375,111.09375,1,55.28141314152613,52.842712279077986,NaN,NaN,NaN,NaN
2024-06-25T04:00:00-04:00,111,111,111,111,1,51.61489391304129,53.07050544375364,NaN,NaN,NaN,NaN
2024-06-25T10:30:00-04:00,111,111,111,111,2,51.61489391304129,52.736158798859314,NaN,NaN,NaN,NaN
2024-06-25T14:30:00-04:00,111,111,111,111,2,51.61489391304129,52.56849922254479,NaN,NaN,NaN,NaN
2024-06-25T14:45:00-04:00,111.03125,111.03125,111.03125,111.03125,2,52.91503323737275,52.464606543278634,NaN,NaN,NaN,NaN
2024-06-25T21:30:00-04:00,110.859375,110.859375,110.859375,110.859375,10,45.6495851405954,51.45808366068009,NaN,NaN,NaN,NaN
2024-06-26T07:00:00-04:00,110.765625,110.765625,110.765625,110.765625,2,42.24254931930333,50.4964369299443,NaN,NaN,NaN,NaN
2024-06-26T09:30:00-04:00,110.578125,110.578125,110.578125,110.578125,1,36.39241984612898,49.32277386345121,NaN,NaN,NaN,NaN
2024-06-26T10:00:00-04:00,110.59375,110.59375,110.59375,110.59375,5,37.17326209967187,48.30714456850201,NaN,NaN,NaN,NaN
2024-06-26T10:15:00-04:00,110.5625,110.5625,110.5625,110.5625,1,36.21570204727291,47.293182033230735,NaN,NaN,NaN,NaN
2024-06-26T10:45:00-04:00,110.5,110.5,110.5,110.5,1,34.31201212125498,46.03729918720688,NaN,NaN,NaN,NaN
2024-06-26T11:30:00-04:00,110.5,110.5,110.5,110.5,2,34.31201212125498,45.00575683272647,NaN,NaN,NaN,NaN
2024-06-26T12:45:00-04:00,110.53125,110.53125,110.53125,110.53125,1,36.255063858757126,43.99747836389963,NaN,NaN,NaN,NaN
2024-06-26T14:00:00-04:00,110.53125,110.53125,110.53125,110.53125,1,36.255063858757126,42.98919989507281,NaN,NaN,NaN,NaN
2024-06-26T14:15:00-04:00,110.46875,110.46875,110.46875,110.46875,1,33.92725914064209,41.463903180723946,NaN,NaN,NaN,NaN
2024-06-27T07:45:00-04:00,110.328125,110.328125,110.328125,110.328125,4,29.359586182870018,39.874238342854575,NaN,NaN,NaN,NaN
2024-06-27T09:30:00-04:00,110.671875,110.671875,110.671875,110.671875,2,47.844304002484755,39.60491049210053,NaN,NaN,NaN,NaN
2024-06-27T10:45:00-04:00,110.703125,110.703125,110.703125,110.703125,4,49.147073377043476,39.42863759667211,NaN,NaN,NaN,NaN
2024-06-27T11:00:00-04:00,110.734375,110.734375,110.734375,110.734375,1,50.47917796479859,39.25464793434538,NaN,NaN,NaN,NaN
2024-06-27T11:15:00-04:00,110.703125,110.703125,110.703125,110.703125,1,49.09421743306433,39.500693098093166,NaN,NaN,NaN,NaN
2024-06-28T03:15:00-04:00,110.671875,110.671875,110.671875,110.671875,1,47.68527232421879,39.8894590270157,NaN,NaN,NaN,NaN
2024-06-28T09:15:00-04:00,110.859375,110.859375,110.859375,110.859375,10,55.86887704769395,41.28063454141319,NaN,NaN,NaN,NaN
2024-06-28T09:45:00-04:00,110.84375,110.890625,110.84375,110.890625,2,57.074116531112885,42.70212414365898,NaN,NaN,NaN,NaN
2024-06-28T10:00:00-04:00,110.90625,110.90625,110.734375,110.734375,2,49.75704001454823,43.66936256989293,NaN,NaN,NaN,NaN
2024-06-28T10:15:00-04:00,110.71875,110.71875,110.6875,110.6875,2,47.778097453344955,44.631225807899355,NaN,NaN,NaN,NaN
2024-06-28T11:15:00-04:00,110.421875,110.421875,110.421875,110.421875,18,38.44664150240352,44.9265564779814,NaN,NaN,NaN,NaN
2024-06-28T11:30:00-04:00,110.421875,110.421875,110.421875,110.421875,18,38.44664150240352,45.083097738241854,NaN,NaN,NaN,NaN
2024-06-28T12:15:00-04:00,110.34375,110.34375,110.34375,110.34375,3,36.04527031827734,45.06811248535043,NaN,NaN,NaN,NaN
2024-06-28T12:30:00-04:00,110.328125,110.328125,110.328125,110.328125,3,35.5667941764262,45.185222130763584,NaN,NaN,NaN,NaN
2024-06-28T12:45:00-04:00,110.28125,110.28125,110.265625,110.28125,15,34.10419365309794,45.52412266435129,NaN,NaN,NaN,NaN
2024-06-28T13:00:00-04:00,110.328125,110.328125,110.328125,110.328125,3,36.89869317543128,44.74229331956176,NaN,NaN,NaN,NaN
2024-06-28T13:15:00-04:00,110.390625,110.390625,110.390625,110.390625,2,40.520592046646854,44.12611608167629,NaN,NaN,NaN,NaN
2024-06-28T15:00:00-04:00,110.359375,110.359375,110.359375,110.359375,1,39.305780045485406,43.328016230296775,NaN,NaN,NaN,NaN
2024-06-28T15:30:00-04:00,110.28125,110.28125,110.28125,110.28125,1,36.370139043308164,42.41915348817133,NaN,NaN,NaN,NaN
2024-06-28T16:00:00-04:00,110.1875,110.1875,110.171875,110.171875,2,32.68916258759373,41.34800279269812,NaN,NaN,NaN,NaN
2024-06-30T18:00:00-04:00,110,110,109.953125,109.953125,2,26.838655464031532,39.27441553672222,NaN,NaN,NaN,NaN
2024-06-30T21:45:00-04:00,110.09375,110.09375,110.09375,110.09375,1,34.9043346642905,37.69085968909206,NaN,NaN,NaN,NaN
2024-07-01T00:15:00-04:00,110.109375,110.109375,110.109375,110.109375,1,35.75187793181135,36.69049096889656,NaN,NaN,NaN,NaN
2024-07-01T01:15:00-04:00,110.09375,110.09375,110.09375,110.09375,2,35.2575146725099,35.79616362740835,NaN,NaN,NaN,NaN
2024-07-01T03:30:00-04:00,110.03125,110.03125,110.03125,110.03125,1,33.275458101353465,35.426793384476206,NaN,NaN,NaN,NaN
2024-07-01T04:00:00-04:00,110,110,110,110,1,32.29778912804751,34.98758964345078,NaN,NaN,NaN,NaN
2024-07-01T06:45:00-04:00,109.9375,109.9375,109.9375,109.9375,1,30.375553305667907,34.58260985683582,NaN,NaN,NaN,NaN
2024-07-01T07:00:00-04:00,109.921875,109.921875,109.921875,109.921875,1,29.89650535161728,34.17758922649233,NaN,NaN,NaN,NaN
2024-07-01T08:15:00-04:00,109.8125,109.8125,109.8125,109.8125,1,26.71984063667915,33.65013543960527,NaN,NaN,NaN,NaN
2024-07-01T08:30:00-04:00,109.75,109.75,109.703125,109.703125,2,23.976263702133878,32.727104762941174,NaN,NaN,NaN,NaN
2024-07-01T09:30:00-04:00,109.6875,109.6875,109.6875,109.6875,1,23.60340474845546,31.518734241641788,NaN,NaN,NaN,NaN
2024-07-01T09:45:00-04:00,109.8125,109.8125,109.8125,109.8125,1,32.62963926707182,31.041867043183668,NaN,NaN,NaN,NaN
2024-07-01T10:00:00-04:00,109.765625,109.765625,109.765625,109.765625,2,31.14364216957766,30.668545837917204,NaN,NaN,NaN,NaN
2024-07-01T10:15:00-04:00,109.65625,109.65625,109.65625,109.65625,1,27.945623723314085,30.329721633325807,NaN,NaN,NaN,NaN
2024-07-01T10:30:00-04:00,109.5625,109.5625,109.5625,109.5625,1,25.526079446609998,30.23596620350998,NaN,NaN,NaN,NaN
2024-07-01T10:45:00-04:00,109.578125,109.578125,109.546875,109.546875,14,25.13547224249197,29.53819031623866,NaN,NaN,NaN,NaN
2024-07-01T11:15:00-04:00,109.578125,109.578125,109.578125,109.578125,2,27.52418494710969,28.95049796018854,NaN,NaN,NaN,NaN
2024-07-01T12:15:00-04:00,109.625,109.625,109.625,109.625,1,31.076652615111783,28.651864956088673,NaN,NaN,NaN,NaN
2024-07-01T12:45:00-04:00,109.5,109.5,109.5,109.5,3,27.24197365848957,28.220901781598396,NaN,NaN,NaN,NaN
2024-07-01T13:15:00-04:00,109.546875,109.546875,109.546875,109.546875,1,30.69557112542691,28.10645763855407,NaN,NaN,NaN,NaN
2024-07-01T14:15:00-04:00,109.46875,109.46875,109.46875,109.46875,1,28.285713533912045,27.957183369142935,NaN,NaN,NaN,NaN
2024-07-01T19:30:00-04:00,109.625,109.625,109.625,109.625,1,38.65828127980139,28.583024506870373,NaN,NaN,NaN,NaN
2024-07-01T19:45:00-04:00,109.640625,109.640625,109.640625,109.640625,1,39.59910584729215,29.502972021914157,NaN,NaN,NaN,NaN
2024-07-01T22:00:00-04:00,109.6875,109.6875,109.6875,109.6875,1,42.45076867543609,30.82257952000717,NaN,NaN,NaN,NaN
2024-07-01T23:30:00-04:00,109.703125,109.71875,109.703125,109.71875,5,44.33750369481363,32.30358658760418,NaN,NaN,NaN,NaN
2024-07-02T03:00:00-04:00,109.734375,109.734375,109.734375,109.734375,1,45.30308511853191,33.20883271985133,NaN,NaN,NaN,NaN
2024-07-02T05:15:00-04:00,109.65625,109.65625,109.65625,109.65625,1,41.43294479662932,33.94378290749788,NaN,NaN,NaN,NaN
2024-07-02T05:45:00-04:00,109.671875,109.671875,109.671875,109.671875,3,42.49109832856603,34.98274537930159,NaN,NaN,NaN,NaN
2024-07-02T09:15:00-04:00,109.90625,109.90625,109.90625,109.90625,1,55.483565150552785,37.12256578672607,NaN,NaN,NaN,NaN
2024-07-02T09:30:00-04:00,109.90625,109.953125,109.890625,109.953125,19,57.54921609805635,39.43783320498067,NaN,NaN,NaN,NaN
2024-07-02T09:45:00-04:00,109.9375,109.9375,109.9375,109.9375,2,56.606317709109334,41.51512840226636,NaN,NaN,NaN,NaN
2024-07-02T10:00:00-04:00,109.9375,109.9375,109.75,109.75,4,46.715120060115325,42.63216179119519,NaN,NaN,NaN,NaN
2024-07-02T10:45:00-04:00,109.875,109.890625,109.875,109.890625,2,53.30530317878264,44.49382818550184,NaN,NaN,NaN,NaN
2024-07-02T11:15:00-04:00,109.828125,109.828125,109.828125,109.828125,1,50.32617247383385,45.89601399610233,NaN,NaN,NaN,NaN
2024-07-02T11:30:00-04:00,109.828125,109.828125,109.828125,109.828125,1,50.32617247383385,47.47033249181103,NaN,NaN,NaN,NaN
2024-07-02T13:45:00-04:00,109.765625,109.765625,109.765625,109.765625,1,47.262746024460576,48.08493711642954,NaN,NaN,NaN,NaN
2024-07-02T14:15:00-04:00,109.796875,109.796875,109.78125,109.78125,22,48.113092729733665,48.69307903660394,NaN,NaN,NaN,NaN
2024-07-02T14:30:00-04:00,109.78125,109.796875,109.78125,109.796875,6,48.99870656917019,49.160788886156375,NaN,NaN,NaN,NaN
2024-07-02T18:15:00-04:00,109.8125,109.8125,109.8125,109.8125,1,49.91924549125156,49.55948472875908,NaN,NaN,NaN,NaN
2024-07-02T20:30:00-04:00,109.84375,109.84375,109.84375,109.84375,1,51.793303443077875,50.02307175194094,NaN,NaN,NaN,NaN
2024-07-02T21:00:00-04:00,109.84375,109.84375,109.84375,109.84375,5,51.793303443077875,50.763097369544404,NaN,NaN,NaN,NaN
2024-07-03T04:30:00-04:00,109.8125,109.8125,109.8125,109.8125,1,49.63901108515523,51.27366256644363,NaN,NaN,NaN,NaN
2024-07-03T06:00:00-04:00,109.859375,109.859375,109.859375,109.859375,1,52.80974156359246,51.08267516737504,NaN,NaN,NaN,NaN
2024-07-03T07:45:00-04:00,109.8125,109.828125,109.8125,109.828125,10,50.52586685440833,50.581007364257324,NaN,NaN,NaN,NaN
2024-07-03T08:00:00-04:00,109.796875,109.796875,109.796875,109.796875,2,48.27739851781752,49.986084564879334,NaN,NaN,NaN,NaN
2024-07-03T08:30:00-04:00,109.90625,109.9375,109.90625,109.9375,2,57.453079952926586,50.753081700080145,NaN,NaN,NaN,NaN
2024-07-03T09:00:00-04:00,109.96875,109.96875,109.96875,109.96875,1,59.18584984903827,51.173120747955544,NaN,NaN,NaN,NaN
2024-07-03T09:15:00-04:00,110.03125,110.046875,110.015625,110.015625,101,61.70519990874238,51.98590842187759,NaN,NaN,NaN,NaN
2024-07-03T09:30:00-04:00,109.984375,109.984375,109.984375,109.984375,1,59.08665176336394,52.611656942558305,NaN,NaN,NaN,NaN
2024-07-03T10:00:00-04:00,110.421875,110.421875,110.265625,110.34375,15,73.18140220067929,54.46298952657394,NaN,NaN,NaN,NaN
2024-07-03T10:15:00-04:00,110.421875,110.4375,110.421875,110.4375,3,75.54795228729411,56.422622352113976,NaN,NaN,NaN,NaN
2024-07-03T10:30:00-04:00,110.359375,110.40625,110.359375,110.40625,21,73.22830453308224,58.153307920964835,NaN,NaN,NaN,NaN
2024-07-03T10:45:00-04:00,110.46875,110.46875,110.46875,110.46875,1,74.8889570693839,59.936858747974284,NaN,NaN,NaN,NaN
